2185.888184,-345.200073,-484.604675
2185.888184,-345.200073,-484.604675
2185.887939,-345.200012,-484.604584
2185.887695,-345.200012,-484.604553
2185.887451,-345.199982,-484.604523
2185.886963,-345.199890,-484.604401
2185.886719,-345.199829,-484.604309
2185.887207,-345.199921,-484.600433
2185.886475,-345.199799,-484.604279
2185.886475,-345.199799,-484.604279
2185.887207,-345.199921,-484.600372
2185.886963,-345.199890,-484.604401
2185.886963,-345.199890,-484.604401
2185.887939,-345.200012,-484.600525
2185.887939,-345.200043,-484.600586
2185.888428,-345.200134,-484.596649
2185.887695,-345.199982,-484.596436
2185.888184,-345.200073,-484.592499
2185.887451,-345.199951,-484.596405
2185.887939,-345.200043,-484.596527
2185.887207,-345.199921,-484.600372
2185.886230,-345.199768,-484.604248
2185.886230,-345.199768,-484.604248
2185.886719,-345.199829,-484.604309
2185.886719,-345.199860,-484.604370
2185.885986,-345.199738,-484.608215
2185.886230,-345.199768,-484.608276
2185.886719,-345.199829,-484.604309
2185.886230,-345.199768,-484.608276
2185.885986,-345.199738,-484.608215
2185.885742,-345.199677,-484.612213
2185.885742,-345.199677,-484.612213
2185.885254,-345.199615,-484.612122
2185.885498,-345.199646,-484.612152
2185.886230,-345.199768,-484.608276
2185.886719,-345.199860,-484.604370
2185.886719,-345.199829,-484.604309
2185.887207,-345.199921,-484.600433
2185.887695,-345.199982,-484.600494
2185.887207,-345.199921,-484.600433
2185.887207,-345.199921,-484.600372
2185.887695,-345.200012,-484.596466
2185.886719,-345.199860,-484.600311
2185.886230,-345.199768,-484.600189
2185.885498,-345.199646,-484.604034
2185.885742,-345.199677,-484.604126
2185.885498,-345.199646,-484.604034
2185.885498,-345.199646,-484.604034
2185.885498,-345.199646,-484.604034
2185.885010,-345.199585,-484.603973
2185.885498,-345.199646,-484.600037
2185.885254,-345.199585,-484.599945
2185.885254,-345.199585,-484.599945
2185.885986,-345.199707,-484.600098
2185.885986,-345.199707,-484.600098
2185.885010,-345.199585,-484.603973
2185.885986,-345.199707,-484.600098
2185.885498,-345.199646,-484.600037
2185.885010,-345.199585,-484.599915
2185.884766,-345.199524,-484.599823
2185.884033,-345.199402,-484.599670
2185.882813,-345.199249,-484.603485
2185.881836,-345.199097,-484.607330
2185.881836,-345.199066,-484.607269
2185.881104,-345.198944,-484.611176
2185.881592,-345.199036,-484.607239
2185.882324,-345.199127,-484.603333
2185.883057,-345.199249,-484.599487
2185.883057,-345.199249,-484.599487
2185.883301,-345.199280,-484.599518
2185.883301,-345.199280,-484.599518
2185.883301,-345.199280,-484.599518
2185.882813,-345.199219,-484.599426
2185.881592,-345.199005,-484.603180
2185.881836,-345.199066,-484.599213
2185.881348,-345.199005,-484.603149
2185.881348,-345.199005,-484.603149
