2187.332764,-314.190002,-492.006744
2187.332764,-314.190033,-492.006775
2187.332520,-314.189972,-492.010773
2187.332031,-314.189911,-492.014709
2187.332031,-314.189911,-492.014709
2187.332275,-314.189972,-492.014771
2187.333008,-314.190063,-492.014923
2187.333984,-314.190186,-492.011078
2187.334717,-314.190308,-492.007233
2187.333496,-314.190125,-492.011017
2187.333740,-314.190155,-492.011047
2187.333984,-314.190186,-492.011078
2187.334229,-314.190216,-492.011108
2187.334473,-314.190277,-492.011200
2187.334473,-314.190277,-492.011200
2187.334473,-314.190277,-492.011200
2187.334717,-314.188354,-492.011200
2187.335205,-314.190369,-492.007294
2187.335205,-314.190369,-492.007294
2187.336426,-314.190521,-492.003540
2187.336426,-314.190521,-492.003540
2187.336670,-314.190582,-492.003601
2187.335938,-314.190491,-492.007507
2187.335205,-314.190369,-492.011353
2187.334229,-314.190247,-492.015228
2187.334229,-314.190247,-492.015228
2187.334473,-314.190277,-492.015259
2187.335449,-314.190399,-492.011414
2187.335205,-314.190369,-492.011353
2187.335449,-314.190399,-492.011414
2187.335938,-314.190491,-492.007507
2187.336670,-314.190552,-492.007629
2187.336670,-314.190552,-492.007629
2187.336182,-314.190521,-492.007538
2187.337158,-314.190643,-492.003693
2187.336670,-314.190552,-492.007629
2187.337158,-314.190674,-492.003723
2187.336914,-314.190613,-492.007690
2187.335938,-314.190460,-492.011536
2187.336182,-314.190491,-492.011566
2187.335449,-314.190399,-492.015442
2187.335205,-314.190369,-492.015411
2187.335205,-314.188446,-492.015381
2187.334473,-314.188324,-492.019226
2187.334473,-314.190277,-492.019318
2187.335938,-314.188507,-492.015503
2187.335693,-314.190430,-492.015503
2187.336914,-314.190613,-492.011749
2187.336914,-314.190613,-492.011749
2187.337891,-314.190735,-492.007904
2187.337402,-314.190704,-492.007813
2187.336914,-314.190613,-492.011749
2187.337402,-314.190704,-492.011871
2187.337158,-314.190643,-492.011810
2187.337158,-314.188690,-492.011719
2187.337158,-314.188721,-492.011749
2187.338379,-314.188873,-492.007996
2187.337158,-314.190643,-492.011810
2187.337158,-314.190643,-492.011810
2187.336182,-314.190491,-492.015625
2187.337158,-314.190643,-492.011810
2187.336182,-314.190521,-492.015656
2187.335938,-314.190460,-492.015564
2187.335938,-314.190460,-492.015564
2187.336426,-314.190552,-492.011627
2187.336426,-314.190552,-492.011627
2187.336670,-314.190582,-492.011719
2187.336182,-314.188568,-492.015564
2187.336914,-314.188660,-492.011688
2187.336426,-314.188599,-492.011597
2187.336182,-314.190491,-492.011566
2187.337158,-314.188690,-492.011719
2187.336670,-314.190582,-492.011719
2187.336670,-314.190582,-492.011688
2187.336914,-314.190613,-492.011749
2187.336914,-314.190613,-492.011749
2187.337891,-314.190735,-492.007904
2187.337891,-314.190765,-492.007935
2187.337402,-314.190674,-492.011841
2187.336670,-314.190582,-492.015747
2187.336670,-314.190582,-492.015747
2187.336670,-314.188629,-492.015656
2187.337158,-314.188721,-492.011749
2187.338135,-314.188843,-492.007904
2187.339355,-314.188995,-492.004120
2187.338379,-314.190826,-492.008026
2187.337646,-314.188782,-492.011871
2187.337158,-314.190643,-492.011810
2187.336670,-314.188629,-492.011627
2187.336182,-314.190521,-492.011597
2187.336182,-314.190521,-492.011597
2187.335205,-314.190369,-492.015411
2187.334717,-314.188354,-492.019287
2187.334961,-314.190338,-492.015381
2187.334961,-314.190308,-492.015350
2187.336182,-314.190491,-492.011566
2187.336426,-314.190552,-492.011627
2187.335205,-314.190369,-492.015411
2187.334473,-314.190277,-492.019318
2187.334717,-314.190308,-492.019348
2187.334229,-314.188263,-492.023224
2187.333740,-314.188232,-492.023132
2187.333496,-314.190125,-492.023132
2187.334473,-314.190247,-492.019287
2187.335205,-314.190369,-492.015411
2187.335205,-314.190369,-492.015411
2187.335449,-314.190399,-492.015442
2187.335693,-314.188477,-492.015442
2187.335938,-314.188538,-492.015533
